utc,freq_khz,dx_call,wpm,snr_db,spotter
19:22:18,14037.6,N4HAI,30,16,W2NNN
19:22:18,14045.4,N5NA,31,17,W2NNN
19:22:19,14021.1,LA4SI,18,19,YO5LD
19:22:19,14023.5,F6HKA,31,3,LZ4UX
19:22:20,14026.6,W1WEF,37,7,DP5G
19:22:20,14037.1,K0SN,37,14,K9LC
19:22:21,14023.5,F6HKA,31,16,BD8CS
19:22:21,14023.5,F6HKA,31,14,W8WWV
19:22:21,14024.0,W4CMG,35,31,WE9V
19:22:21,14026.6,W1WEF,38,8,DK9IP-1
19:22:21,14029.6,KH7X,34,34,K5TR
19:22:21,14032.5,KO4VW,40,10,K6FOD
19:22:21,14041.9,K1TR,36,4,K6FOD
19:22:22,14024.1,W4CMG,36,6,N2YCH
19:22:22,14024.9,W8FJ,43,27,K3PA-1
19:22:22,14032.5,KO4VW,37,7,N2YCH
19:22:22,14068.4,N9QF,23,3,N2YCH
19:22:22,14068.4,N9QF,24,12,W1NT-2
19:22:23,14025.6,KG5U,30,7,KM3T-3
19:22:23,14027.4,N8KH,37,33,KD7EFG
19:22:23,14034.4,KG9X,39,37,KD7EFG
19:22:24,14025.6,KG5U,29,3,MM9PSY
19:22:25,14031.2,VE3NZ,28,12,WT8P
19:22:25,14036.2,W5TM,38,33,WT8P
19:22:26,14026.3,WG3J,38,31,WA7LNW
19:22:26,14029.6,KH7X,38,27,AC0C-1
19:22:26,14036.8,K0VBU,37,35,K1RA-4
19:22:26,14036.8,K0VBU,37,35,AC0C-1
19:22:26,14043.5,NK2Y,27,8,WA7LNW
19:22:27,14005.8,K7ZLR,27,10,IK7YTT
19:22:27,14032.5,KO4VW,38,11,WC2L
19:22:27,14041.9,K1TR,30,39,K9IMM
19:22:28,14023.5,F6HKA,31,13,AA4PA
19:22:28,14026.3,WG3J,38,23,AA4PA
19:22:28,14052.6,W4LOO,25,19,W2NNN
19:22:29,14033.0,WJ9B,35,9,KC4YVA
19:22:29,14048.1,EA3FZT,35,4,SM1HEV
19:22:29,14052.5,W4LOO,24,5,VE6WZ
19:22:30,14015.0,EI3LH,19,23,IT9GSF
19:22:30,14023.6,F6HKA,31,9,BG7IEJ
19:22:30,14033.2,KR2Q,37,29,K9LC
19:22:30,14035.0,EA5M,37,22,IT9GSF
19:22:30,14036.8,K0VBU,37,10,IT9GSF
19:22:30,14043.2,K5UV,36,9,IT9GSF
19:22:31,14029.6,KH7X,42,24,WE9V
19:22:31,14030.5,AD4EB,38,16,K7CO
19:22:31,14033.2,KR2Q,37,43,WE9V
19:22:32,14031.6,N6NT,31,11,K6FOD
19:22:32,14033.2,KR2Q,35,40,K5TR
19:22:32,14033.3,KR2Q,35,34,K3PA-1
19:22:32,14034.1,VE5UO,33,6,K5EM
19:22:32,14052.5,W4LOO,24,18,K3PA-1
19:22:32,14068.4,N9QF,24,13,K3PA-1
19:22:33,14031.6,N6NT,35,10,NG7M
19:22:33,14033.3,KR2Q,37,11,KD2M
19:22:33,14034.1,VE5UO,32,18,KD7EFG
19:22:33,14034.4,KG9X,39,11,S53A
19:22:33,14035.9,N6CHU,28,10,KM3T-5
19:22:33,14038.0,E70T,34,6,BD7JNA
19:22:35,14033.0,WJ9B,35,19,ZF9CW
19:22:35,14033.3,KR2Q,36,10,WT8P
19:22:35,14034.4,KG9X,38,25,WX7V/5
19:22:35,14052.0,KD9UDV,25,5,ZF9CW
19:22:36,14052.5,W4LOO,25,16,W3RGA
19:22:37,14026.3,WG3J,38,29,AC0C-1
19:22:37,14032.5,W8FN,39,43,AC0C-1
19:22:37,14040.3,KT5V,31,4,DO4DXA
19:22:37,14040.5,NE5A,29,33,AC0C-1
19:22:37,14040.5,NE5A,29,18,N6TV
19:22:37,14044.4,K2WK,37,34,WA7LNW
19:22:38,14023.5,F6HKA,31,6,WC2L
19:22:38,14024.0,W4CMG,36,28,K9IMM
19:22:38,14024.0,W4CMG,36,5,N2EPE
19:22:38,14032.5,KO4VW,38,4,MM0ZBH
19:22:38,14033.0,WJ9B,36,10,N2EPE
19:22:38,14039.0,W7SW,26,1,AA0O
19:22:38,14044.4,K2WK,36,18,IK4VET
19:22:38,14045.3,N5NA,33,29,WB6BEE
19:22:39,14033.1,WJ9B,36,14,W2NNN
19:22:39,14045.1,AI5IN,35,22,W2NNN
19:22:39,14068.5,N9QF,24,7,W2NNN
19:22:40,14032.5,KO4VW,38,10,NU4F
19:22:40,14045.1,AI5IN,35,13,VE6WZ
19:22:41,14023.2,AB5SE,32,5,KM3T-2
19:22:41,14040.6,NE5A,33,22,K7EK
19:22:41,14045.0,AI5IN,35,31,KM3T-2
19:22:41,14046.5,N8UM,37,16,DF7GB
19:22:41,14046.6,N8UM,37,15,DK0TE
19:22:41,14046.6,N8UM,37,5,DC8YZ
19:22:41,14046.6,N8UM,38,23,K7CO
19:22:41,14046.6,N8UM,38,8,HA2NA
19:22:41,14052.5,W4LOO,25,4,W8WTS
19:22:42,14030.4,AD4EB,38,14,K6FOD
19:22:42,14035.4,N3OC,38,36,OK1HRA
19:22:42,14040.7,W1TO,33,6,OK1HRA
19:22:42,14041.9,K1TR,37,5,OK1HRA
19:22:42,14042.5,W7JET,37,19,ND7K
19:22:42,14046.5,N8UM,37,11,OK1HRA
19:22:42,14046.5,N8UM,37,10,EI4HQ
19:22:42,14046.6,N8UM,38,15,DK9IP-1
19:22:42,14068.4,N9QF,24,11,ND7K
19:22:43,14025.6,KG5U,30,11,W1NT-2
19:22:43,14033.0,WJ9B,35,13,W1NT-2
19:22:43,14034.1,VE5UO,34,11,N2YCH
19:22:43,14035.0,EA5M,38,12,DM6EE
19:22:43,14040.5,NE5A,30,13,S53A
19:22:43,14045.0,AI5IN,36,24,S53A
19:22:43,14045.1,AI5IN,35,18,TI7W
19:22:43,14045.4,N5NA,32,6,N2YCH
19:22:43,14046.5,N8UM,37,13,DR4W
19:22:43,14046.6,N8UM,38,17,DK9IP
19:22:43,14046.6,N8UM,37,30,S53A
19:22:43,14046.6,N8UM,38,28,K3PA-1
19:22:44,14023.2,AB5SE,32,17,KM3T-5
19:22:44,14023.2,AB5SE,33,6,KM3T-3
19:22:44,14026.3,WG3J,38,9,K4PP
19:22:44,14029.6,KH7X,39,19,K4PP
19:22:44,14030.0,N7US,38,26,KM3T-5
19:22:44,14030.0,N7US,38,26,KM3T-3
19:22:44,14033.0,WJ9B,35,9,KM3T-3
19:22:44,14038.0,E70T,33,6,K4PP
19:22:44,14045.0,AI5IN,35,9,VE6AO
19:22:44,14045.0,AI5IN,35,27,KD7EFG
19:22:44,14045.0,AI5IN,37,32,N9CO
19:22:44,14046.6,N8UM,37,11,ON6ZQ
19:22:44,14060.0,KE7LKW,18,13,KD7EFG
19:22:45,14045.0,AI5IN,35,11,AK6RI-1
19:22:45,14046.6,N8UM,36,15,DL8LAS-3
19:22:46,14027.8,VE9KK,35,11,K1RA-4
19:22:46,14033.3,KR2Q,37,10,ZL4YL
19:22:46,14045.0,AI5IN,33,34,ZF9CW
19:22:46,14045.0,AI5IN,35,29,W3RGA
19:22:46,14046.6,N8UM,38,7,IK3STG
19:22:46,14046.6,N8UM,37,13,DL8LAS-1
19:22:47,14025.6,KG5U,30,14,W1NT-6
19:22:47,14025.6,KG5U,29,7,N6TV
19:22:47,14033.7,W1RM,30,21,DK0KK
19:22:47,14033.7,W1RM,31,33,WA7LNW
19:22:47,14033.7,W1RM,30,37,AC0C-1
19:22:47,14033.7,W1RM,29,13,N6TV
19:22:47,14040.8,W1TO,36,5,DK0KK
19:22:47,14046.5,N8UM,38,22,DK0KK
19:22:47,14046.6,N8UM,37,23,WA7LNW
19:22:47,14046.6,N8UM,38,29,AC0C-1
19:22:47,14046.6,N8UM,37,13,PE5TT
19:22:48,14026.6,W1WEF,37,3,MM0ZBH
19:22:48,14033.5,W1RM,31,11,VE4DRK
19:22:48,14033.7,W1RM,30,37,K9IMM
19:22:48,14033.7,W1RM,30,20,DL8LAS
19:22:48,14033.7,W1RM,30,30,VE6WZ-3
19:22:48,14040.6,NE5A,31,8,IK4VET
19:22:48,14046.4,N8UM,38,13,VE4DRK
19:22:48,14046.5,N8UM,37,19,PI4CC
19:22:48,14046.5,N8UM,38,28,VE6WZ-3
19:22:48,14046.6,N8UM,37,25,IK4VET
19:22:48,14046.6,N8UM,38,8,PA5KT-4
19:22:48,14046.6,N8UM,38,49,K9IMM
19:22:48,14046.6,N8UM,37,13,DL8LAS
19:22:48,14046.6,N8UM,36,8,MM0ZBH
19:22:49,14022.0,EA2CAR,23,17,WB6BEE
19:22:50,14033.7,W1RM,30,12,VE6WZ
19:22:50,14033.7,W1RM,30,30,VE6WZ
19:22:50,14046.5,N8UM,38,28,VE6WZ
19:22:51,14015.0,EI3LH,19,8,ES5PC
19:22:51,14026.3,WG3J,40,24,K9LC
19:22:51,14033.0,WJ9B,34,8,KM3T-2
19:22:51,14033.7,W1RM,29,21,NU4F
19:22:51,14033.7,W1RM,31,18,DP5G
19:22:51,14033.7,W1RM,30,30,K9LC
19:22:51,14033.7,W1RM,30,23,W6YX
19:22:51,14035.2,VE3JM,38,13,IT9GSF
19:22:51,14046.6,N8UM,38,11,OE9GHV
19:22:52,14021.0,LA4SI,18,6,YO2KAR
19:22:52,14024.0,W4CMG,35,9,K7CO
19:22:52,14033.2,KR2Q,36,5,OK1HRA
19:22:52,14033.7,W1RM,29,4,DF7GB
19:22:52,14033.7,W1RM,30,31,K7CO
19:22:52,14033.7,W1RM,30,44,WE9V
19:22:52,14033.7,W1RM,30,13,DK9IP-1
19:22:52,14035.6,VE3KIU,28,17,K7EK
19:22:52,14047.3,K6NR,25,16,K7EK
19:22:53,14024.0,W4CMG,36,17,TI7W
19:22:53,14025.6,N8CC,33,17,K5TR
19:22:53,14033.3,KR2Q,36,18,K6FOD
19:22:53,14033.7,W1RM,29,27,ND7K
19:22:53,14033.7,W1RM,30,8,DK9IP
19:22:53,14033.7,W1RM,30,20,S53A
19:22:53,14033.7,W1RM,29,27,TI7W
19:22:53,14033.7,W1RM,29,41,K3PA-1
19:22:53,14033.7,W1RM,30,15,KD2M
19:22:53,14033.8,W1RM,29,19,N2YCH
19:22:53,14041.5,K0RX,34,6,K6FOD
19:22:53,14043.2,K5UV,37,38,K3PA-1
19:22:53,14047.2,K6NR,25,9,K6FOD
19:22:54,14021.1,LA4SI,19,14,LZ4AE
19:22:54,14026.3,WG3J,39,18,NG7M
19:22:54,14033.0,WJ9B,35,9,KM3T-5
19:22:54,14033.2,KR2Q,36,10,VE6AO
19:22:54,14033.7,W1RM,30,3,KM3T-5
19:22:54,14039.6,W8CAR,38,10,NG7M
19:22:54,14046.5,N8UM,34,8,MM9PSY
19:22:54,14046.6,N8UM,37,5,G4KCM
19:22:54,14046.6,N8UM,37,4,HG8A
19:22:55,14033.7,W1RM,31,22,K4PP
19:22:55,14033.7,W1RM,30,20,DL8LAS-3
19:22:56,14021.1,LA4SI,18,10,HA8TKS
19:22:56,14031.0,K3WW,37,27,ZF9CW
19:22:56,14035.5,N3OC,40,30,WX7V/5
19:22:56,14046.6,N8UM,37,23,WX7V/5
19:22:57,14005.8,IK7ZLR,28,10,IK7YTT
19:22:57,14021.1,LA4SI,19,11,S53WW
19:22:57,14026.6,W1WEF,38,9,ZL4YL
19:22:57,14029.6,KH7X,40,23,K1RA-4
19:22:57,14032.1,N3RD,42,24,AC0C-1
19:22:58,14032.8,WJ9B,35,12,VE4DRK
19:22:58,14033.3,KR2Q,35,6,PA5KT-4
19:22:59,14027.8,VE9KK,34,18,WB6BEE
19:22:59,14029.6,KH7X,40,22,AA4PA
19:22:59,14033.0,WJ9B,36,11,N4HAC
19:22:59,14052.5,W4LOO,25,8,N2EPE
19:23:01,14024.0,W4CMG,36,13,IT9GSF
19:23:01,14026.3,WG3J,38,33,VE6WZ
19:23:01,14027.4,N8KH,36,10,W8WTS
19:23:01,14033.0,WJ9B,36,15,NU4F
19:23:01,14056.0,N1BS,23,8,VE6WZ
19:23:02,14023.2,AB5SE,33,24,K7EK
19:23:02,14029.6,KH7X,39,27,W6YX
19:23:02,14031.0,K3WW,39,37,WE9V
19:23:02,14040.8,W1TO,37,3,DK9IP-1
19:23:02,14042.0,K1TR,37,31,K7EK
19:23:03,14034.9,EA5M,36,37,DR4W
19:23:03,14035.4,N3OC,40,30,EI4HQ
19:23:03,14035.4,N3OC,38,26,DR4W
19:23:03,14035.5,VE3KIU,27,18,ND7K
19:23:04,14029.6,KH7X,40,30,K3PA-1
19:23:04,14035.5,N3OC,40,17,TI7W
19:23:04,14035.9,N6CHU,30,43,KD7EFG
19:23:05,14039.3,K7RL,40,18,K4PP
19:23:06,14031.6,N6NT,34,6,WT8P
19:23:06,14033.0,WJ9B,35,5,AK6RI-1
19:23:06,14037.9,K6RB,35,42,WX7V/5
19:23:06,14043.2,K5UV,37,16,WT8P
19:23:07,14026.4,WG3J,37,30,ZF9CW
19:23:07,14037.9,K6RB,33,28,K1RA-4
19:23:08,14023.2,AB5SE,34,8,N6TV
19:23:08,14039.6,W8CAR,39,34,AC0C-1
19:23:08,14043.2,K5UV,33,36,AC0C-1
19:23:08,14045.3,N5NA,32,8,ZL4YL
19:23:09,14026.3,WG3J,38,33,VE6WZ-3
19:23:09,14031.6,N6NT,33,7,EA4RKC
19:23:09,14031.6,N6NT,33,12,SE5E
19:23:09,14056.0,N1BS,23,8,VE6WZ-3
19:23:10,14023.5,F6HKA,31,10,YO5LD
19:23:10,14048.1,EA3FZT,35,6,W2NNN
19:23:10,14049.0,ND9M,28,9,WB6BEE
19:23:11,14026.3,WG3J,39,12,IT9GSF
19:23:11,14026.3,WG3J,38,4,NU4F
19:23:11,14026.6,W1WEF,35,10,VE6WZ
19:23:12,14043.9,K1SM,32,5,K9LC
19:23:13,14026.3,WG3J,39,18,K5TR
19:23:13,14026.7,W1WEF,35,12,K5EM
19:23:13,14027.8,VE9KK,34,5,WE9V
19:23:13,14032.2,N3RD,43,9,EI4HQ
19:23:13,14032.8,N4BP,30,10,K7EK
19:23:13,14033.7,W1RM,30,37,K5TR
19:23:13,14033.7,W1RM,30,13,K6FOD
19:23:13,14037.9,K6RB,35,15,K5EM
19:23:13,14040.5,NE5A,30,3,K6FOD
19:23:13,14040.9,W1TO,29,33,K7EK
19:23:13,14043.9,K1SM,32,28,K5TR
19:23:13,14056.1,N1BS,24,5,K7EK
19:23:14,14024.0,W4CMG,36,20,NG7M
19:23:14,14043.9,K1SM,32,14,K3PA-1
19:23:14,14043.9,K1SM,31,28,TI7W
19:23:14,14047.7,DK3WW,26,33,W1NT-2
19:23:14,14058.0,W7BTR,20,2,ND7K
19:23:15,14033.7,W1RM,30,66,N9CO
19:23:15,14037.6,N4HAI,30,31,KD7EFG
19:23:15,14037.9,K6RB,34,13,VE6AO
19:23:15,14037.9,K6RB,33,18,N9CO
19:23:15,14037.9,K6RB,34,11,KM3T-3
19:23:15,14043.9,K1SM,31,33,N9CO
19:23:15,14045.0,AI5IN,38,31,KM3T-3
19:23:15,14047.6,DK3WW,26,31,KM3T-5
19:23:15,14047.6,DK3WW,25,30,KM3T-3
19:23:17,14037.1,K0SN,38,22,ZF9CW
19:23:17,14043.9,K1SM,32,30,ZF9CW
19:23:17,14047.7,DK3WW,26,11,W3RGA
19:23:17,14047.7,DK3WW,26,18,K1RA-4
19:23:17,14047.7,DK3WW,26,26,ZF9CW
19:23:17,14049.0,ND9M,28,22,K1RA-4
19:23:17,14049.0,ND9M,28,32,ZF9CW
19:23:18,14024.0,W4CMG,36,25,WA7LNW
19:23:18,14031.6,N6NT,30,32,IK7YTT
19:23:18,14035.0,EA5M,35,20,ZL4YL
19:23:18,14037.9,K6RB,34,26,AC0C-1
19:23:18,14037.9,K6RB,35,37,WA7LNW
19:23:18,14037.9,K6RB,35,13,ZL4YL
19:23:18,14039.3,K7RL,37,29,WA7LNW
19:23:18,14043.9,K1SM,31,16,AC0C-1
19:23:18,14043.9,K1SM,32,15,WA7LNW
19:23:18,14044.0,K1SM,32,19,IK4VET
19:23:18,14047.7,DK3WW,26,35,W1NT-6
19:23:18,14049.0,ND9M,28,16,AC0C-1
19:23:18,14049.0,ND9M,28,14,WA7LNW
19:23:19,14027.8,VE9KK,35,8,K9IMM
19:23:19,14031.6,N6NT,34,7,N7VVX
19:23:19,14037.9,K6RB,34,20,N7VVX
19:23:19,14037.9,K6RB,34,11,N2EPE
19:23:19,14039.6,W8CAR,38,5,N7VVX
19:23:19,14043.9,K1SM,31,26,K9IMM
19:23:19,14043.9,K1SM,33,32,AA4PA
19:23:19,14044.8,AI5IN,38,14,VE4DRK
19:23:19,14045.0,AI5IN,38,10,N6TV
19:23:19,14047.6,DK3WW,26,38,EA4RKC
19:23:19,14047.7,DK3WW,26,39,RK3TD-2
19:23:19,14049.0,ND9M,28,20,K9IMM
19:23:19,14049.0,ND9M,28,30,AA4PA
19:23:20,14027.8,VE9KK,36,6,KC4YVA
19:23:20,14028.9,WA3AAN,32,22,VE6WZ-3
19:23:20,14035.4,N3OC,39,27,VE6WZ-3
19:23:20,14036.0,N6CHU,28,19,W2NNN
19:23:20,14037.9,K6RB,33,24,WB6BEE
19:23:20,14039.0,W7SW,25,15,VE6WZ-3
19:23:20,14043.9,K1SM,32,16,SE5E
19:23:20,14045.0,AI5IN,38,9,VE6WZ-3
19:23:20,14047.6,DK3WW,26,10,WB6BEE
19:23:20,14047.6,DK3WW,26,6,N4HAC
19:23:20,14047.7,DK3WW,26,7,S50U
19:23:20,14047.7,DK3WW,26,30,W2NNN
19:23:21,14035.2,NE2V,37,15,IT9GSF
19:23:21,14047.6,DK3WW,25,25,W2MV
19:23:21,14047.6,DK3WW,25,16,IT9GSF
19:23:21,14047.7,DK3WW,25,22,BG7IEJ
19:23:22,14027.4,N8KR,36,10,W6YX
19:23:22,14028.9,WA3AAN,32,22,VE6WZ
19:23:22,14035.4,N3OC,39,27,VE6WZ
19:23:22,14037.9,K6RB,35,10,KM3T-2
19:23:22,14037.9,K6RB,34,22,K9LC
19:23:22,14039.0,W7SW,25,15,VE6WZ
19:23:22,14041.5,K0RX,34,13,W6YX
19:23:22,14043.9,K1SM,32,15,NU4F
19:23:22,14043.9,K1SM,33,9,W6YX
19:23:22,14045.0,AI5IN,38,9,VE6WZ
19:23:22,14045.0,AI5IN,37,20,NU4F
19:23:22,14047.6,DK3WW,26,24,BD8CS
19:23:22,14047.6,DK3WW,26,26,RU9CZD
19:23:22,14047.7,DK3WW,26,29,KM3T-2
19:23:22,14049.0,ND9M,28,3,W8WTS
19:23:23,14025.6,KG5U,30,6,K7EK
19:23:23,14029.0,WA3AAT,32,6,DK9IP
19:23:23,14032.7,N4BP,31,12,S53A
19:23:23,14035.6,VE3KIU,29,19,S53A
19:23:23,14037.9,K6RB,33,21,W8WWV
19:23:23,14041.6,K0RX,33,31,K7EK
19:23:23,14043.9,K1SM,32,16,K7CO
19:23:23,14043.9,K1SM,32,27,W8WWV
19:23:23,14043.9,K1SM,32,30,S53A
19:23:23,14046.3,WU6P,38,9,N2YCH
19:23:23,14047.6,DK3WW,25,28,R4NCU
19:23:23,14047.7,DK3WW,26,9,N2YCH
19:23:23,14049.0,ND9M,28,19,W8WWV
19:23:23,14049.0,ND9M,28,9,WE9V
19:23:23,14049.0,ND9M,27,7,N2YCH
19:23:23,14049.1,ND9M,28,12,K7EK
19:23:23,14050.0,IT9DNW,20,7,EI4HQ
19:23:24,14023.5,F6HKA,31,7,UY2RA
19:23:24,14027.4,N8KH,35,9,K6FOD
19:23:24,14027.4,N8KH,38,17,ND7K
19:23:24,14035.0,EA5M,38,8,UY2RA
19:23:24,14035.4,N3OC,42,9,K6FOD
19:23:24,14037.9,K6RB,33,27,K5TR
19:23:24,14037.9,K6RB,33,18,W1NT-2
19:23:24,14037.9,K6RB,33,30,K3PA-1
19:23:24,14039.2,K7RL,37,26,K6FOD
19:23:24,14043.9,K1SM,33,11,W1NT-2
19:23:24,14043.9,K1SM,32,9,ND7K
19:23:24,14045.0,AI5IN,38,36,W1NT-2
19:23:24,14045.3,N5NA,33,7,K6FOD
19:23:24,14046.3,WU6P,37,23,K3PA-1
19:23:24,14047.6,DK3MW,26,11,DR4W
19:23:24,14049.0,ND9M,28,12,K5TR
19:23:24,14049.0,ND9M,28,16,K3PA-1
19:23:25,14029.3,W2RQ,41,24,TI7W
19:23:25,14031.2,VE3NZ,32,40,KD7EFG
19:23:25,14037.9,K6RB,33,49,KD7EFG
19:23:25,14038.0,E70T,34,26,TI7W
19:23:25,14044.0,K1SM,32,19,DL8LAS-3
19:23:25,14046.3,WU6P,38,18,KM3T-5
19:23:25,14049.0,ND9M,28,18,TI7W
19:23:25,14049.0,ND9M,28,11,KD7EFG
19:23:25,14049.0,ND9M,28,17,N9CO
19:23:27,14029.2,W2RQ,41,18,DK0KK
19:23:27,14033.7,W1RM,30,6,DO4DXA
19:23:27,14037.9,K6RB,34,18,W3RGA
19:23:27,14039.0,W7SW,26,3,ZL3X
19:23:27,14041.9,K1TR,36,5,DL8LAS-1
19:23:27,14043.9,K1SM,32,26,WX7V/5
19:23:27,14049.0,ND9M,28,15,W3RGA
19:23:28,14033.3,KR2Q,37,10,IK4VET
19:23:28,14033.8,W1RM,32,10,IK4VET
19:23:28,14037.9,K6RB,35,24,ZF9CW
19:23:28,14043.9,K1SM,32,15,S53WW
19:23:28,14047.7,DK3WW,26,7,IK4VET
19:23:28,14050.0,IT9DNW,21,10,M1GEO
19:23:29,14029.3,W2RQ,41,29,WA7LNW
19:23:29,14037.6,N4HAI,30,36,AC0C-1
19:23:29,14037.9,K6RB,34,11,N6TV
19:23:29,14041.9,K1TR,36,5,DL8LAS
19:23:29,14044.0,K1SM,32,19,DL8LAS
19:23:29,14047.7,DK3WW,26,14,WC2L
19:23:29,14047.7,DK3WW,26,14,OH6BG
19:23:29,14050.0,IT9DNW,21,10,PI4CC
19:23:29,14056.0,N1BS,25,10,AC0C-1
19:23:29,14058.0,W7BTR,20,7,N6TV
19:23:30,14025.6,KG5U,30,3,W2NNN
19:23:30,14039.0,W7SW,26,31,WB6BEE
19:23:30,14049.0,ND9M,28,21,N4HAC
19:23:31,14035.0,EA5M,37,30,RK3TD
19:23:31,14045.0,AI5IN,36,6,GI4DOH
19:23:32,14016.9,DL2TT,26,11,IT9GSF
19:23:32,14031.0,K3WW,39,26,IT9GSF
19:23:32,14041.5,K0RX,33,6,W2MV
19:23:32,14049.0,ND9M,29,10,NU4F
19:23:33,14031.0,K3WW,38,24,W6YX
19:23:33,14045.0,AI5IN,38,21,WE9V
19:23:33,14047.6,DK3WW,26,7,W8WWV
19:23:33,14047.7,DK3WW,26,17,S53A
19:23:34,14023.5,F6HKA,31,7,K7EK
19:23:34,14024.9,W8FJ,43,9,KD2M
19:23:34,14035.0,EA5M,36,5,F4GOU
19:23:34,14036.3,W5TM,38,27,K7EK
19:23:34,14038.1,E70T,36,15,K7EK
19:23:34,14046.3,WU6P,38,6,K6FOD
19:23:34,14047.7,DK3WW,25,7,K7EK
19:23:34,14050.0,IT9DNW,20,7,G4KCM
19:23:35,14023.2,AB5SE,33,6,TI7W
19:23:35,14029.0,WA3AAN,32,8,K4PP
19:23:35,14031.2,VE3NZ,33,16,VE6AO
19:23:35,14035.0,EA5M,35,9,LZ3CB
19:23:35,14045.0,AI5IN,37,31,KM3T-5
19:23:35,14068.4,N9QF,24,11,KD7EFG
19:23:36,14036.8,K0VBU,37,40,N9CO
19:23:38,14024.9,W8FJ,39,27,ZF9CW
19:23:38,14046.6,N8UM,38,7,IK7YTT
19:23:39,14034.9,W8FN,37,17,W1NT-6
19:23:39,14035.4,VE3KIU,29,13,VE4DRK
19:23:39,14038.0,E70T,34,19,ZL4YL
19:23:40,14024.9,W8FJ,43,13,N7VVX
19:23:40,14036.0,N6CHU,27,22,KC4YVA
19:23:40,14037.1,K0SN,38,25,K9IMM
19:23:40,14045.0,AI5IN,35,17,WC2L
19:23:40,14045.0,AI5IN,38,5,W2NAF
19:23:41,14027.8,VE9KK,33,7,N4HAC
19:23:41,14047.6,DK3WW,25,13,ES2RR
19:23:42,14029.2,W2RQ,41,20,IT9GSF
19:23:42,14029.3,W2RQ,40,15,VE6WZ
19:23:42,14035.9,N6CHU,28,8,KM3T-2
19:23:43,14026.4,WG3J,39,26,K7CO
19:23:43,14029.2,W2RQ,41,13,EI4HQ
19:23:43,14032.1,N3RD,38,34,K9LC
19:23:43,14040.0,KC9IL,30,23,K7CO
19:23:43,14068.4,N9QF,24,2,W6YX
19:23:44,14015.3,OM2TS,24,11,EA5WU
19:23:44,14036.8,K0VBU,30,31,K7EK
19:23:44,14043.5,NK2Y,27,22,WE9V
19:23:44,14068.4,N9QF,24,2,K5TR
19:23:45,14029.2,W2RQ,40,26,ND7K
19:23:45,14032.1,N3RD,43,14,K6FOD
19:23:45,14036.3,W5TM,35,19,K3PA-1
19:23:45,14047.7,DK3WW,26,21,JN1ILK
19:23:45,14047.7,DK3WW,26,21,TI7W
19:23:46,14032.2,N3RD,43,11,DL8LAS-3
19:23:46,14032.2,N3RD,43,29,K4PP
19:23:46,14045.3,N5NA,32,35,KD7EFG
19:23:47,14031.0,K3WW,40,7,AK6RI-1
19:23:47,14040.0,KC9IL,30,12,W3RGA
19:23:48,14025.6,KG5U,31,15,K1RA-4
19:23:48,14026.6,W1WEF,38,7,DK0KK
19:23:48,14047.6,DK3WW,26,7,IK7YTT
19:23:49,14031.0,K3WW,38,19,PA5KT-4
19:23:49,14032.2,N3RD,43,11,DL8LAS
19:23:49,14033.3,KR2Q,36,34,AC0C-1
19:23:49,14034.7,N5TOO,36,24,W1NT-6
19:23:49,14035.6,VE3KIU,30,26,ZF9CW
19:23:50,14029.2,W2RQ,39,22,AA4PA
19:23:50,14032.2,N3RD,43,9,ZL4YL
19:23:50,14033.0,WJ9B,35,12,N6TV
19:23:50,14033.3,KR2Q,35,14,N6TV
19:23:50,14033.3,KR2Q,37,29,AA4PA
19:23:50,14033.7,W1RM,30,11,ZL4YL
19:23:50,14053.0,N7QD,14,7,K9IMM
19:23:51,14034.7,N5TOO,34,19,W2NNN
19:23:52,14026.6,W1WEF,38,10,OE9GHV
19:23:52,14047.2,K6NR,26,13,IT9GSF
19:23:53,14002.0,YO9IGS,23,11,RU9CZD
19:23:53,14002.0,YO9IGS,23,17,EI4HQ
19:23:53,14032.7,N4BP,30,6,EI4HQ
19:23:53,14043.4,KT5V,31,12,W8WWV
19:23:54,14031.0,K3WW,39,10,DK9IP
19:23:54,14032.2,N3RD,43,21,K7CO
19:23:54,14036.5,W0IZ,32,26,W6YX
19:23:54,14037.6,N4HAI,30,24,K7CO
19:23:54,14043.5,KT5V,31,19,W6YX
19:23:54,14043.5,KT5V,31,14,K5EM
19:23:55,14002.0,YO9IGS,23,3,F4GOU
19:23:55,14026.6,W1WEF,37,4,MM9PSY
19:23:55,14031.0,K3WW,39,10,MM9PSY
19:23:55,14031.0,K3WW,39,6,ON6ZQ
19:23:55,14031.0,K3WW,37,21,K3PA-1
19:23:55,14031.6,N6NT,34,5,MM9PSY
19:23:55,14038.2,K0TG,39,26,ND7K
19:23:55,14058.0,W7BTR,20,7,K3PA-1
19:23:56,14025.6,KG5U,31,13,N9CO
19:23:56,14030.0,N7US,35,13,VE6AO
19:23:56,14035.0,EA5M,37,11,JN1ILK
19:23:56,14043.5,NK2Y,28,22,N9CO
19:23:56,14043.5,KT5V,31,20,VE6AO
19:23:56,14062.5,KF0UVL,17,10,KD7EFG
19:23:58,14002.0,YO9IGS,23,9,IK7YTT
19:23:59,14029.3,W2RQ,40,19,DL8LAS
19:23:59,14032.2,N3RD,35,34,ZF9CW
19:24:00,14030.5,AD4EB,38,28,WA7LNW
